assignment_id,user_id,experiment_id,variant,assignment_date
68891,19676,3,control,2024-02-15
68892,19676,4,treatment,2024-02-15
68893,19677,3,control,2024-01-19
68894,19677,5,treatment,2024-01-19
68895,19677,4,control,2024-01-19
68896,19678,2,control,2024-01-08
68897,19678,4,control,2024-01-08
68898,19678,5,control,2024-01-08
68899,19678,3,treatment,2024-01-08
68900,19679,3,treatment,2024-01-22
68901,19679,4,control,2024-01-22
68902,19679,1,treatment,2024-01-22
68903,19679,5,control,2024-01-22
68904,19680,5,treatment,2024-02-27
68905,19680,1,treatment,2024-02-27
68906,19680,2,control,2024-02-27
68907,19680,4,control,2024-02-27
68908,19681,1,treatment,2024-02-22
68909,19681,3,control,2024-02-22
68910,19681,2,control,2024-02-22
68911,19681,5,control,2024-02-22
68912,19682,4,control,2024-02-27
68913,19682,2,control,2024-02-27
68914,19682,1,control,2024-02-27
68915,19683,3,treatment,2024-01-22
68916,19683,1,control,2024-01-22
68917,19683,5,treatment,2024-01-22
68918,19683,2,treatment,2024-01-22
68919,19684,2,treatment,2024-02-07
68920,19684,3,treatment,2024-02-07
68921,19684,1,treatment,2024-02-07
68922,19684,5,treatment,2024-02-07
68923,19685,4,treatment,2024-02-08
68924,19685,2,control,2024-02-08
68925,19685,1,treatment,2024-02-08
68926,19685,5,control,2024-02-08
68927,19686,2,control,2024-02-09
68928,19686,5,treatment,2024-02-09
68929,19686,3,treatment,2024-02-09
68930,19687,1,control,2024-01-07
68931,19687,4,treatment,2024-01-07
68932,19687,5,control,2024-01-07
68933,19687,3,control,2024-01-07
68934,19688,4,control,2024-02-16
68935,19688,5,treatment,2024-02-16
68936,19688,2,treatment,2024-02-16
68937,19688,3,treatment,2024-02-16
68938,19689,3,treatment,2024-01-03
68939,19689,4,control,2024-01-03
68940,19689,5,treatment,2024-01-03
68941,19690,1,control,2024-01-05
68942,19690,2,treatment,2024-01-05
68943,19690,3,treatment,2024-01-05
68944,19690,4,control,2024-01-05
68945,19691,3,treatment,2024-02-17
68946,19691,5,treatment,2024-02-17
68947,19691,1,control,2024-02-17
68948,19691,2,treatment,2024-02-17
68949,19692,4,treatment,2024-02-28
68950,19692,5,treatment,2024-02-28
68951,19692,3,treatment,2024-02-28
68952,19692,2,treatment,2024-02-28
68953,19693,4,treatment,2024-01-23
68954,19693,1,control,2024-01-23
68955,19693,3,treatment,2024-01-23
68956,19694,2,treatment,2024-03-01
68957,19694,4,treatment,2024-03-01
68958,19694,1,control,2024-03-01
68959,19694,3,treatment,2024-03-01
68960,19695,1,control,2024-01-29
68961,19695,4,control,2024-01-29
68962,19695,5,control,2024-01-29
68963,19696,4,treatment,2024-02-28
68964,19696,2,treatment,2024-02-28
68965,19696,3,treatment,2024-02-28
68966,19696,5,treatment,2024-02-28
68967,19697,1,treatment,2024-01-27
68968,19697,2,control,2024-01-27
68969,19697,4,treatment,2024-01-27
68970,19698,5,control,2024-02-10
68971,19698,3,control,2024-02-10
68972,19698,2,treatment,2024-02-10
68973,19698,1,control,2024-02-10
68974,19699,4,treatment,2024-01-29
68975,19699,5,treatment,2024-01-29
68976,19699,1,treatment,2024-01-29
68977,19700,3,control,2024-02-17
68978,19700,1,control,2024-02-17
68979,19700,2,control,2024-02-17
68980,19700,4,control,2024-02-17
68981,19701,1,treatment,2024-02-23
68982,19701,3,control,2024-02-23
68983,19701,5,control,2024-02-23
68984,19702,3,control,2024-01-28
68985,19702,1,treatment,2024-01-28
68986,19702,4,treatment,2024-01-28
68987,19702,2,control,2024-01-28
68988,19703,2,control,2024-01-19
68989,19703,4,treatment,2024-01-19
68990,19703,1,control,2024-01-19
68991,19704,2,treatment,2024-02-18
68992,19704,1,treatment,2024-02-18
68993,19704,3,control,2024-02-18
68994,19705,2,treatment,2024-01-31
68995,19705,1,treatment,2024-01-31
68996,19705,3,treatment,2024-01-31
68997,19706,5,treatment,2024-02-14
68998,19706,4,treatment,2024-02-14
68999,19706,1,control,2024-02-14
69000,19707,1,control,2024-01-09
69001,19707,3,control,2024-01-09
69002,19707,4,treatment,2024-01-09
69003,19708,1,treatment,2024-02-16
69004,19708,4,treatment,2024-02-16
69005,19708,2,control,2024-02-16
69006,19709,2,control,2024-01-12
69007,19709,5,treatment,2024-01-12
69008,19709,3,treatment,2024-01-12
69009,19709,4,control,2024-01-12
69010,19710,4,treatment,2024-02-16
69011,19710,3,control,2024-02-16
69012,19710,5,control,2024-02-16
69013,19711,1,treatment,2024-02-19
69014,19711,2,control,2024-02-19
69015,19711,3,control,2024-02-19
69016,19712,1,treatment,2024-02-07
69017,19712,4,treatment,2024-02-07
69018,19712,2,control,2024-02-07
69019,19712,3,control,2024-02-07
69020,19713,2,control,2024-02-28
69021,19713,4,control,2024-02-28
69022,19713,5,control,2024-02-28
69023,19714,2,control,2024-02-22
69024,19714,1,treatment,2024-02-22
69025,19714,3,treatment,2024-02-22
69026,19715,4,treatment,2024-02-29
69027,19715,3,control,2024-02-29
69028,19715,1,control,2024-02-29
69029,19715,5,treatment,2024-02-29
69030,19716,3,treatment,2024-02-02
69031,19716,5,control,2024-02-02
69032,19716,2,control,2024-02-02
69033,19716,4,treatment,2024-02-02
69034,19717,3,treatment,2024-01-06
69035,19717,4,treatment,2024-01-06
69036,19717,2,control,2024-01-06
69037,19718,2,control,2024-01-10
69038,19718,1,treatment,2024-01-10
69039,19718,5,treatment,2024-01-10
69040,19718,3,control,2024-01-10
69041,19719,2,treatment,2024-02-27
69042,19719,3,control,2024-02-27
69043,19719,1,control,2024-02-27
69044,19719,5,treatment,2024-02-27
69045,19720,3,control,2024-01-01
69046,19720,1,control,2024-01-01
69047,19720,2,control,2024-01-01
69048,19721,3,control,2024-02-07
69049,19721,2,control,2024-02-07
69050,19721,1,treatment,2024-02-07
69051,19722,3,control,2024-02-07
69052,19722,4,treatment,2024-02-07
69053,19722,2,treatment,2024-02-07
69054,19722,5,treatment,2024-02-07
69055,19723,1,treatment,2024-01-24
69056,19723,2,treatment,2024-01-24
69057,19723,5,control,2024-01-24
69058,19723,3,treatment,2024-01-24
69059,19724,4,control,2024-02-13
69060,19724,1,treatment,2024-02-13
69061,19724,5,treatment,2024-02-13
69062,19725,4,treatment,2024-02-11
69063,19725,5,control,2024-02-11
69064,19725,2,treatment,2024-02-11
69065,19725,1,treatment,2024-02-11
69066,19726,5,control,2024-01-30
69067,19726,3,control,2024-01-30
69068,19726,1,control,2024-01-30
69069,19727,3,control,2024-01-25
69070,19727,4,control,2024-01-25
69071,19727,5,control,2024-01-25
69072,19728,1,control,2024-01-21
69073,19728,4,control,2024-01-21
69074,19728,3,control,2024-01-21
69075,19729,5,control,2024-01-29
69076,19729,1,treatment,2024-01-29
69077,19729,3,treatment,2024-01-29
69078,19730,3,control,2024-01-12
69079,19730,5,control,2024-01-12
69080,19730,4,control,2024-01-12
69081,19730,1,control,2024-01-12
69082,19731,2,control,2024-02-02
69083,19731,3,treatment,2024-02-02
69084,19731,4,control,2024-02-02
69085,19732,5,treatment,2024-02-16
69086,19732,3,treatment,2024-02-16
69087,19732,1,control,2024-02-16
69088,19733,1,control,2024-02-07
69089,19733,2,control,2024-02-07
69090,19733,4,control,2024-02-07
69091,19734,2,treatment,2024-01-18
69092,19734,4,treatment,2024-01-18
69093,19734,3,control,2024-01-18
69094,19735,2,control,2024-03-01
69095,19735,3,control,2024-03-01
69096,19735,5,treatment,2024-03-01
69097,19736,3,control,2024-02-19
69098,19736,5,treatment,2024-02-19
69099,19736,4,control,2024-02-19
69100,19737,5,control,2024-01-07
69101,19737,1,control,2024-01-07
69102,19737,4,control,2024-01-07
69103,19737,3,treatment,2024-01-07
69104,19738,4,control,2024-01-15
69105,19738,3,treatment,2024-01-15
69106,19738,2,control,2024-01-15
69107,19739,2,control,2024-01-20
69108,19739,3,treatment,2024-01-20
69109,19739,5,treatment,2024-01-20
69110,19739,1,treatment,2024-01-20
69111,19740,3,treatment,2024-02-01
69112,19740,4,treatment,2024-02-01
69113,19740,5,control,2024-02-01
69114,19740,2,control,2024-02-01
69115,19741,1,treatment,2024-01-22
69116,19741,2,treatment,2024-01-22
69117,19741,3,control,2024-01-22
69118,19742,3,control,2024-01-04
69119,19742,2,control,2024-01-04
69120,19742,4,control,2024-01-04
69121,19742,1,treatment,2024-01-04
69122,19743,4,treatment,2024-02-06
69123,19743,2,control,2024-02-06
69124,19743,5,control,2024-02-06
69125,19743,3,control,2024-02-06
69126,19744,1,control,2024-02-03
69127,19744,5,control,2024-02-03
69128,19744,4,control,2024-02-03
69129,19745,4,control,2024-02-27
69130,19745,3,treatment,2024-02-27
69131,19745,5,control,2024-02-27
69132,19746,1,control,2024-02-03
69133,19746,3,control,2024-02-03
69134,19746,5,control,2024-02-03
69135,19746,2,treatment,2024-02-03
69136,19747,5,control,2024-02-07
69137,19747,4,control,2024-02-07
69138,19747,1,treatment,2024-02-07
69139,19747,3,treatment,2024-02-07
69140,19748,5,control,2024-02-02
69141,19748,1,control,2024-02-02
69142,19748,3,control,2024-02-02
69143,19748,4,treatment,2024-02-02
69144,19749,3,treatment,2024-02-24
69145,19749,4,control,2024-02-24
69146,19749,1,treatment,2024-02-24
69147,19749,5,control,2024-02-24
69148,19750,3,control,2024-02-29
69149,19750,2,control,2024-02-29
69150,19750,4,treatment,2024-02-29
69151,19751,2,control,2024-01-28
69152,19751,5,treatment,2024-01-28
69153,19751,4,treatment,2024-01-28
69154,19751,1,control,2024-01-28
69155,19752,3,control,2024-01-19
69156,19752,5,treatment,2024-01-19
69157,19752,1,control,2024-01-19
69158,19753,1,control,2024-01-21
69159,19753,3,treatment,2024-01-21
69160,19753,4,control,2024-01-21
69161,19753,2,control,2024-01-21
69162,19754,5,control,2024-01-25
69163,19754,2,treatment,2024-01-25
69164,19754,3,control,2024-01-25
69165,19754,4,treatment,2024-01-25
69166,19755,2,control,2024-01-21
69167,19755,1,treatment,2024-01-21
69168,19755,3,treatment,2024-01-21
69169,19755,4,control,2024-01-21
69170,19756,4,control,2024-02-18
69171,19756,5,control,2024-02-18
69172,19756,2,control,2024-02-18
69173,19757,2,treatment,2024-01-12
69174,19757,1,treatment,2024-01-12
69175,19757,5,control,2024-01-12
69176,19758,5,control,2024-01-10
69177,19758,2,control,2024-01-10
69178,19758,1,treatment,2024-01-10
69179,19758,4,control,2024-01-10
69180,19759,4,treatment,2024-01-03
69181,19759,1,treatment,2024-01-03
69182,19759,3,control,2024-01-03
69183,19759,5,treatment,2024-01-03
69184,19760,2,treatment,2024-02-22
69185,19760,5,control,2024-02-22
69186,19760,4,treatment,2024-02-22
69187,19760,3,treatment,2024-02-22
69188,19761,2,treatment,2024-03-01
69189,19761,5,treatment,2024-03-01
69190,19761,1,control,2024-03-01
69191,19762,5,treatment,2024-02-17
69192,19762,2,control,2024-02-17
69193,19762,4,treatment,2024-02-17
69194,19762,3,treatment,2024-02-17
69195,19763,4,control,2024-02-26
69196,19763,1,treatment,2024-02-26
69197,19763,5,control,2024-02-26
69198,19763,2,treatment,2024-02-26
69199,19764,1,treatment,2024-02-16
69200,19764,3,treatment,2024-02-16
69201,19764,5,treatment,2024-02-16
69202,19764,4,control,2024-02-16
69203,19765,5,treatment,2024-01-14
69204,19765,4,treatment,2024-01-14
69205,19765,3,treatment,2024-01-14
69206,19765,2,treatment,2024-01-14
69207,19766,4,control,2024-01-28
69208,19766,1,treatment,2024-01-28
69209,19766,3,treatment,2024-01-28
69210,19766,2,treatment,2024-01-28
69211,19767,5,control,2024-02-03
69212,19767,3,control,2024-02-03
69213,19767,4,treatment,2024-02-03
69214,19767,2,treatment,2024-02-03
69215,19768,5,control,2024-01-18
69216,19768,4,treatment,2024-01-18
69217,19768,1,control,2024-01-18
69218,19769,5,control,2024-02-06
69219,19769,1,control,2024-02-06
69220,19769,4,treatment,2024-02-06
69221,19770,5,control,2024-02-26
69222,19770,4,treatment,2024-02-26
69223,19770,2,treatment,2024-02-26
69224,19771,5,treatment,2024-02-09
69225,19771,4,control,2024-02-09
69226,19771,1,control,2024-02-09
69227,19772,4,control,2024-01-21
69228,19772,2,control,2024-01-21
69229,19772,5,treatment,2024-01-21
69230,19773,2,treatment,2024-01-07
69231,19773,4,treatment,2024-01-07
69232,19773,1,control,2024-01-07
69233,19773,3,control,2024-01-07
69234,19774,3,treatment,2024-01-23
69235,19774,1,treatment,2024-01-23
69236,19774,5,control,2024-01-23
69237,19775,1,control,2024-01-19
69238,19775,4,control,2024-01-19
69239,19775,5,control,2024-01-19
69240,19775,2,treatment,2024-01-19
69241,19776,4,treatment,2024-01-11
69242,19776,5,treatment,2024-01-11
69243,19776,2,treatment,2024-01-11
69244,19777,1,control,2024-01-08
69245,19777,4,treatment,2024-01-08
69246,19777,5,control,2024-01-08
69247,19777,3,control,2024-01-08
69248,19778,4,treatment,2024-01-19
69249,19778,5,treatment,2024-01-19
69250,19778,3,control,2024-01-19
69251,19779,2,control,2024-01-18
69252,19779,5,treatment,2024-01-18
69253,19779,3,treatment,2024-01-18
69254,19779,4,treatment,2024-01-18
69255,19780,5,treatment,2024-02-01
69256,19780,2,treatment,2024-02-01
69257,19780,3,treatment,2024-02-01
69258,19781,1,treatment,2024-01-29
69259,19781,4,treatment,2024-01-29
69260,19781,3,treatment,2024-01-29
69261,19782,5,control,2024-01-15
69262,19782,2,treatment,2024-01-15
69263,19782,4,treatment,2024-01-15
69264,19783,5,treatment,2024-02-26
69265,19783,4,treatment,2024-02-26
69266,19783,3,treatment,2024-02-26
69267,19783,1,control,2024-02-26
69268,19784,1,control,2024-01-11
69269,19784,4,treatment,2024-01-11
69270,19784,3,treatment,2024-01-11
69271,19785,5,treatment,2024-01-19
69272,19785,4,control,2024-01-19
69273,19785,1,treatment,2024-01-19
69274,19785,3,control,2024-01-19
69275,19786,1,control,2024-03-01
69276,19786,3,control,2024-03-01
69277,19786,5,control,2024-03-01
69278,19787,5,control,2024-02-28
69279,19787,3,treatment,2024-02-28
69280,19787,1,control,2024-02-28
69281,19788,5,control,2024-01-17
69282,19788,1,control,2024-01-17
69283,19788,4,treatment,2024-01-17
69284,19788,2,treatment,2024-01-17
69285,19789,1,control,2024-02-08
69286,19789,2,treatment,2024-02-08
69287,19789,3,treatment,2024-02-08
69288,19789,4,treatment,2024-02-08
69289,19790,2,control,2024-02-18
69290,19790,5,treatment,2024-02-18
69291,19790,4,control,2024-02-18
69292,19791,1,control,2024-01-07
69293,19791,3,treatment,2024-01-07
69294,19791,2,treatment,2024-01-07
69295,19792,5,treatment,2024-02-29
69296,19792,1,treatment,2024-02-29
69297,19792,4,treatment,2024-02-29
69298,19793,2,treatment,2024-01-15
69299,19793,5,control,2024-01-15
69300,19793,1,control,2024-01-15
69301,19793,4,treatment,2024-01-15
69302,19794,4,treatment,2024-02-12
69303,19794,1,treatment,2024-02-12
69304,19794,2,treatment,2024-02-12
69305,19794,3,treatment,2024-02-12
69306,19795,4,control,2024-01-18
69307,19795,3,control,2024-01-18
69308,19795,5,treatment,2024-01-18
69309,19795,1,control,2024-01-18
69310,19796,4,treatment,2024-01-10
69311,19796,1,control,2024-01-10
69312,19796,2,treatment,2024-01-10
69313,19797,1,control,2024-01-07
69314,19797,4,control,2024-01-07
69315,19797,5,control,2024-01-07
69316,19798,3,treatment,2024-01-14
69317,19798,1,control,2024-01-14
69318,19798,4,treatment,2024-01-14
69319,19798,2,treatment,2024-01-14
69320,19799,1,treatment,2024-02-05
69321,19799,2,treatment,2024-02-05
69322,19799,4,control,2024-02-05
69323,19799,5,treatment,2024-02-05
69324,19800,5,control,2024-02-23
69325,19800,1,treatment,2024-02-23
69326,19800,2,control,2024-02-23
69327,19801,4,treatment,2024-02-02
69328,19801,2,control,2024-02-02
69329,19801,5,control,2024-02-02
69330,19802,4,treatment,2024-02-18
69331,19802,5,control,2024-02-18
69332,19802,1,treatment,2024-02-18
69333,19803,3,control,2024-01-11
69334,19803,2,treatment,2024-01-11
69335,19803,5,control,2024-01-11
69336,19804,5,control,2024-01-02
69337,19804,4,treatment,2024-01-02
69338,19804,3,treatment,2024-01-02
69339,19805,5,treatment,2024-02-08
69340,19805,3,treatment,2024-02-08
69341,19805,4,treatment,2024-02-08
69342,19805,2,control,2024-02-08
69343,19806,2,treatment,2024-02-27
69344,19806,5,treatment,2024-02-27
69345,19806,4,treatment,2024-02-27
69346,19806,1,control,2024-02-27
69347,19807,5,control,2024-01-03
69348,19807,1,control,2024-01-03
69349,19807,3,treatment,2024-01-03
69350,19807,2,treatment,2024-01-03
69351,19808,4,control,2024-02-27
69352,19808,3,treatment,2024-02-27
69353,19808,2,treatment,2024-02-27
69354,19809,1,treatment,2024-02-04
69355,19809,4,control,2024-02-04
69356,19809,3,treatment,2024-02-04
69357,19810,1,control,2024-02-04
69358,19810,4,treatment,2024-02-04
69359,19810,3,treatment,2024-02-04
69360,19810,2,treatment,2024-02-04
69361,19811,1,control,2024-02-21
69362,19811,3,treatment,2024-02-21
69363,19811,2,treatment,2024-02-21
69364,19812,5,treatment,2024-01-13
69365,19812,1,treatment,2024-01-13
69366,19812,4,treatment,2024-01-13
69367,19813,5,treatment,2024-01-01
69368,19813,4,treatment,2024-01-01
69369,19813,1,control,2024-01-01
69370,19813,2,control,2024-01-01
69371,19814,2,treatment,2024-02-01
69372,19814,3,control,2024-02-01
69373,19814,4,treatment,2024-02-01
69374,19814,1,treatment,2024-02-01
69375,19815,1,treatment,2024-02-23
69376,19815,5,treatment,2024-02-23
69377,19815,3,treatment,2024-02-23
69378,19815,4,control,2024-02-23
69379,19816,1,treatment,2024-02-22
69380,19816,3,control,2024-02-22
69381,19816,5,control,2024-02-22
69382,19816,2,treatment,2024-02-22
69383,19817,1,control,2024-01-02
69384,19817,5,control,2024-01-02
69385,19817,3,treatment,2024-01-02
69386,19817,4,treatment,2024-01-02
69387,19818,3,treatment,2024-01-24
69388,19818,1,treatment,2024-01-24
69389,19818,2,treatment,2024-01-24
69390,19818,4,control,2024-01-24
69391,19819,3,treatment,2024-01-14
69392,19819,1,treatment,2024-01-14
69393,19819,2,control,2024-01-14
69394,19820,2,control,2024-01-19
69395,19820,1,control,2024-01-19
69396,19820,3,control,2024-01-19
69397,19820,5,treatment,2024-01-19
69398,19821,2,treatment,2024-03-01
69399,19821,1,treatment,2024-03-01
69400,19821,4,treatment,2024-03-01
69401,19822,2,control,2024-03-01
69402,19822,4,control,2024-03-01
69403,19822,5,control,2024-03-01
69404,19822,1,control,2024-03-01
69405,19823,4,control,2024-02-06
69406,19823,3,control,2024-02-06
69407,19823,2,treatment,2024-02-06
69408,19824,2,treatment,2024-01-28
69409,19824,4,control,2024-01-28
69410,19824,3,treatment,2024-01-28
69411,19824,5,control,2024-01-28
69412,19825,1,treatment,2024-02-16
69413,19825,4,treatment,2024-02-16
69414,19825,2,control,2024-02-16
69415,19826,2,treatment,2024-01-29
69416,19826,3,control,2024-01-29
69417,19826,5,treatment,2024-01-29
69418,19826,1,control,2024-01-29
69419,19827,3,treatment,2024-02-03
69420,19827,2,treatment,2024-02-03
69421,19827,5,treatment,2024-02-03
69422,19828,3,treatment,2024-01-09
69423,19828,1,control,2024-01-09
69424,19828,2,control,2024-01-09
69425,19829,5,treatment,2024-02-23
69426,19829,1,treatment,2024-02-23
69427,19829,3,control,2024-02-23
69428,19829,2,treatment,2024-02-23
69429,19830,5,control,2024-01-30
69430,19830,3,treatment,2024-01-30
69431,19830,2,treatment,2024-01-30
69432,19831,1,treatment,2024-01-19
69433,19831,4,treatment,2024-01-19
69434,19831,5,treatment,2024-01-19
69435,19832,1,treatment,2024-02-28
69436,19832,5,treatment,2024-02-28
69437,19832,3,treatment,2024-02-28
69438,19832,4,treatment,2024-02-28
